call to Robot/Move
0.048399833 0 0 0 0 0
0.095970583 0 0 0 0 0
0.134182083 0 0 0 0 0
0.176372958 0 0 0 0 0
0.224276958 0 0 0 0 0
0.266033875 0 0 0 0 0
0.304435166 0 0 0 0 0
0.356205791 0 0 0 0 0
0.394508625 0 0 0 0 0
0.432477042 0 0 0 0 0
0.478006167 0 0 0 0 0
0.527578833 0 0 0 0 0
0.565952875 0 0 0 0 0
0.610242167 0 0 0 0 0
0.6602415 0 0 0 0 0
0.714009167 0 0 0 0 0
0.754518875 0 0 0 0 0
0.7933635 0 0 0 0 0
0.843739917 0 0 0 0 0
0.894098792 0 0 0 0 0
0.931580542 0 0 0 0 0
0.971797625 0 0 0 0 0
1.005173875 0 0 0 0 0
1.046190542 0 0 0 0 0
1.078441542 0 0 0 0 0
1.118176375 0 0 0 0 0
1.164351375 0 0 0 0 0
1.21753375 0 0 0 0 0
1.265904417 0 0 0 0 0
1.307463875 0 0 0 0 0
1.346378417 0 0 0 0 0
1.398010083 0 0 0 0 0
1.428158208 0 0 0 0 0
1.462160125 0 0 0 0 0
1.502297167 0 0 0 0 0
1.543189792 0 0 0 0 0
1.582374583 0 0 0 0 0
1.6357767079999999 0 0 0 0 0
1.677425667 0 0 0 0 0
1.7278445420000001 0 0 0 0 0
1.769149708 0 0 0 0 0
1.813359083 0 0 0 0 0
1.853339583 0 0 0 0 0
1.895988083 0 0 0 0 0
1.94591775 0 0 0 0 0
1.9874975419999998 0 0 0 0 0
2.024351875 0 0 0 0 0
2.078447458 0 0 0 0 0
2.117941667 0 0 0 0 0
2.161867542 0 0 0 0 0
2.196111542 0 0 0 0 0
2.243969625 0 0 0 0 0
2.290349542 0 0 0 0 0
2.326499333 0 0 0 0 0
2.3645305 0 0 0 0 0
2.415543458 0 0 0 0 0
2.458402958 0 0 0 0 0
2.501827542 0 0 0 0 0
2.5285142499999997 0 0 0 0 0
2.575905375 0 0 0 0 0
2.608132458 0 0 0 0 0
2.645834667 0 0 0 0 0
2.6878008749999998 0 0 0 0 0
2.732434958 0 0 0 0 0
2.777892917 0 0 0 0 0
2.8163187499999998 1 28.19005396 28 0.19005396000000002 0
2.8553661249999998 1 28.53998271 28 0.53998271 0
2.894176375 1 28.93114938 28 0.9311493800000001 0
2.932136167 0 1.15163896 0 1.15163896 -0
2.972314708 0 1.15163896 0 1.15163896 0
3.012499333 0 1.15163896 0 1.15163896 0
3.054454042 0 1.15163896 0 1.15163896 0
3.099141375 0 1.15163896 0 1.15163896 0
3.135631458 -1 -27.02867562 -28 0.9713243800000002 -0
3.17364625 -1 -27.36795104 -28 0.6320489600000001 0
3.216147 -1 -27.74461813 -28 0.2553818700000001 0
3.2644965839999998 -1 -28.32509646 -28 -0.3250964599999999 0
3.307917917 0 -0.5261314599999999 0 -0.5261314599999999 0
3.34650625 0 -0.5261314599999999 0 -0.5261314599999999 0
3.39919575 1 27.688257915 28 -0.31174208499999984 0
3.436299709 1 28.138058755 28 0.13805875500000012 0
3.473928834 1 28.536721255 28 0.5367212550000001 0
3.513311584 1 28.883305005 28 0.8833050050000002 0
3.556300459 0 1.0839802100000002 0 1.0839802100000002 -0
3.596552542 0 1.0839802100000002 0 1.0839802100000002 0
3.642053709 0 1.0839802100000002 0 1.0839802100000002 0
3.6755612920000003 0 1.0839802100000002 0 1.0839802100000002 0
3.722146834 0 1.0839802100000002 0 1.0839802100000002 0
3.7575487499999998 0 1.0839802100000002 0 1.0839802100000002 0
3.7983190000000002 0 1.0839802100000002 0 1.0839802100000002 0
3.8445340420000003 0 1.0839802100000002 0 1.0839802100000002 0
3.898540584 0 1.0839802100000002 0 1.0839802100000002 0
3.9375590000000003 0 1.0839802100000002 0 1.0839802100000002 0
3.974201167 0 1.0839802100000002 0 1.0839802100000002 0
4.0079245 0 1.0839802100000002 0 1.0839802100000002 0
4.052511834 0 1.0839802100000002 0 1.0839802100000002 0
4.092058084 0 1.0839802100000002 0 1.0839802100000002 0
4.123386625 -1 -27.08716333 -28 0.9128366700000002 -0
4.159288417 -1 -27.44395208 -28 0.5560479200000003 0
4.203845167 -1 -27.86589 -28 0.13411000000000028 0
4.262308709 0 -0.11306770999999972 0 -0.11306770999999972 0
4.306131042 0 -0.11306770999999972 0 -0.11306770999999972 0
4.35231675 1 28.08852625 28 0.08852625000000028 0
4.396547125 1 28.56890125 28 0.5689012500000002 0
4.444234125 1 28.96467791 28 0.9646779100000002 0
4.495244959 1 29.55013208 28 1.55013208 0
4.526271375 0 1.7106231200000002 0 1.7106231200000002 -0
4.572032292 0 1.7106231200000002 0 1.7106231200000002 0
4.616455084 0 1.7106231200000002 0 1.7106231200000002 0
4.654201042 -1 -26.539481045 -28 1.4605189550000004 -0
4.691930917 -1 -26.866524795 -28 1.1334752050000003 0
4.734027792 -1 -27.269276465 -28 0.7307235350000002 0
4.795703667 0 0.44574312000000016 0 0.44574312000000016 0
4.837948709 0 0.44574312000000016 0 0.44574312000000016 0
4.88741925 1 28.705178745 28 0.7051787450000002 0
4.92492 1 29.064982495 28 1.0649824950000002 0
4.964083209 1 29.407475415 28 1.4074754150000002 0
5.003768334 0 1.617411455 0 1.617411455 -0
5.045330084 0 1.617411455 0 1.617411455 0
5.079826334 0 1.617411455 0 1.617411455 0
5.122176417 -1 -26.561997715 -28 1.438002285 -0
5.159931667 -1 -26.998952715 -28 1.0010472850000003 0
5.198466209 -1 -27.416571875 -28 0.5834281250000002 0
5.247667459 -1 -27.881231465 -28 0.11876853500000013 0
5.301659459 0 -0.09662333999999988 0 -0.09662333999999988 0
5.343457334 0 -0.09662333999999988 0 -0.09662333999999988 0
5.387734042 1 28.124551035 28 0.12455103500000012 0
5.43391775 1 28.615939365 28 0.6159393650000001 0
5.482237125 1 29.006009365 28 1.0060093650000002 0
5.517813459 1 29.457439365 28 1.457439365 0
5.564338334 0 1.651969365 0 1.651969365 -0
5.602510167 0 1.651969365 0 1.651969365 0
call to Robot/Move
0.032254584 0 0 0 0 0
0.074919042 0 0 0 0 0
0.11518925 -1 -28.199674375 -28 -0.19967437500000002 -0
0.160526 -1 -28.619607285 -28 -0.6196072850000001 0
0.204202917 -1 -29.101712705 -28 -1.101712705 0
0.249635834 -1 -29.539181035 -28 -1.5391810350000001 0
0.289621125 0 -1.739594995 0 -1.739594995 0
0.341819125 0 -1.739594995 0 -1.739594995 0
0.3913325 0 -1.739594995 0 -1.739594995 0
0.433368 1 26.46996209 28 -1.53003791 0
0.472464084 1 26.88739417 28 -1.11260583 0
0.519999167 1 27.286754170000002 28 -0.71324583 0
0.560124209 0 -0.47485020499999997 0 -0.47485020499999997 -0
0.607872834 0 -0.47485020499999997 0 -0.47485020499999997 0
0.643864167 0 -0.47485020499999997 0 -0.47485020499999997 0
0.682204959 0 -0.47485020499999997 0 -0.47485020499999997 0
0.731200834 0 -0.47485020499999997 0 -0.47485020499999997 0
0.768548875 0 -0.47485020499999997 0 -0.47485020499999997 0
0.810097709 0 -0.47485020499999997 0 -0.47485020499999997 0
0.864431292 0 -0.47485020499999997 0 -0.47485020499999997 0
0.910198334 0 -0.47485020499999997 0 -0.47485020499999997 0
